From.Country.Code;From.Country;From.ISO;Com.Code;value
178;Eritrea;ERI;Groundnut Cake;7.03577617384495e-13
203;Spain;ESP;Groundnut Cake;-6.82771419049248e-16
63;Estonia;EST;Groundnut Cake;-4.64280244411985e-16
238;Ethiopia;ETH;Groundnut Cake;-3.1582544590854e-17
67;Finland;FIN;Groundnut Cake;-1.39268818309724e-14
66;Fiji;FJI;Groundnut Cake;1.76323109462357e-16
68;France;FRA;Groundnut Cake;1.03070976008807e-14
74;Gabon;GAB;Groundnut Cake;6.02313678267544e-15
229;United Kingdom;GBR;Groundnut Cake;8.31275917694058e-16
73;Georgia;GEO;Groundnut Cake;6.36165378091345e-16
81;Ghana;GHA;Groundnut Cake;-3.72980353885127e-15
90;Guinea;GIN;Groundnut Cake;-9.96826009814109e-21
75;Gambia;GMB;Groundnut Cake;-1.87734712037656e-17
175;Guinea-Bissau;GNB;Groundnut Cake;-1.12638661301439e-23
84;Greece;GRC;Groundnut Cake;-3.84721548540311e-16
86;Grenada;GRD;Groundnut Cake;1.794838512758e-15
89;Guatemala;GTM;Groundnut Cake;5.22713206912889e-16
91;Guyana;GUY;Groundnut Cake;-1.1014783033429e-16
96;China, Hong Kong SAR;HKG;Groundnut Cake;5.95264527301342e-19
95;Honduras;HND;Groundnut Cake;-6.46231095217969e-15
98;Croatia;HRV;Groundnut Cake;-1.84320729644742e-14
93;Haiti;HTI;Groundnut Cake;-8.13608247708091e-20
97;Hungary;HUN;Groundnut Cake;9.10469632886731e-16
101;Indonesia;IDN;Groundnut Cake;-2.81752579161453e-15
100;India;IND;Groundnut Cake;9.04853815757628e-14
104;Ireland;IRL;Groundnut Cake;2.14226284565541e-16
102;Iran (Islamic Republic of);IRN;Groundnut Cake;1.99216481553971e-13
103;Iraq;IRQ;Groundnut Cake;-5.07209700907772e-14
99;Iceland;ISL;Groundnut Cake;1.66016993937568e-14
105;Israel;ISR;Groundnut Cake;2.43733655810953e-15
106;Italy;ITA;Groundnut Cake;1.0689357373284e-14
109;Jamaica;JAM;Groundnut Cake;1.26262305608004e-15
112;Jordan;JOR;Groundnut Cake;-1.80480470398429e-16
110;Japan;JPN;Groundnut Cake;-1.08945528710146e-14
108;Kazakhstan;KAZ;Groundnut Cake;1.75645500313015e-14
114;Kenya;KEN;Groundnut Cake;-1.9677897049325e-16
113;Kyrgyzstan;KGZ;Groundnut Cake;-3.0942729576219e-18
115;Cambodia;KHM;Groundnut Cake;5.93556013341625e-16
83;Kiribati;KIR;Groundnut Cake;-3.57186822924905e-17
188;Saint Kitts and Nevis;KNA;Groundnut Cake;6.66321387685556e-25
117;Republic of Korea;KOR;Groundnut Cake;-2.79389105106834e-16
118;Kuwait;KWT;Groundnut Cake;-3.71201177577452e-16
120;Lao People's Democratic Republic;LAO;Groundnut Cake;-2.45829534140836e-17
121;Lebanon;LBN;Groundnut Cake;-7.68192747263726e-15
123;Liberia;LBR;Groundnut Cake;-2.01218345558188e-23
124;Libya;LBY;Groundnut Cake;1.79959678447761e-13
189;Saint Lucia;LCA;Groundnut Cake;8.30595392340488e-18
38;Sri Lanka;LKA;Groundnut Cake;-6.22236259711345e-16
122;Lesotho;LSO;Groundnut Cake;3.70556429415494e-15
126;Lithuania;LTU;Groundnut Cake;-3.17270473070479e-14
256;Luxembourg;LUX;Groundnut Cake;5.82836096973707e-18
119;Latvia;LVA;Groundnut Cake;-1.48438999428172e-13
128;China, Macao SAR;MAC;Groundnut Cake;0
143;Morocco;MAR;Groundnut Cake;2.24483900626295e-16
146;Republic of Moldova;MDA;Groundnut Cake;6.00412708284939e-16
129;Madagascar;MDG;Groundnut Cake;-9.43517065458366e-19
132;Maldives;MDV;Groundnut Cake;0
138;Mexico;MEX;Groundnut Cake;4.16910528312481e-15
154;The former Yugoslav Republic of Macedonia;MKD;Groundnut Cake;-3.10587774715041e-15
133;Mali;MLI;Groundnut Cake;-5.14416022482715e-14
134;Malta;MLT;Groundnut Cake;-1.75091832792896e-14
28;Myanmar;MMR;Groundnut Cake;2.22527949284703e-16
273;Montenegro;MNE;Groundnut Cake;2.50744897740794e-17
141;Mongolia;MNG;Groundnut Cake;-5.05334316855356e-16
144;Mozambique;MOZ;Groundnut Cake;-1.22160513074152e-17
136;Mauritania;MRT;Groundnut Cake;1.45277075246115e-14
137;Mauritius;MUS;Groundnut Cake;-1.50424109309151e-16
130;Malawi;MWI;Groundnut Cake;-1.52102220856261e-15
131;Malaysia;MYS;Groundnut Cake;-4.82139309027372e-16
147;Namibia;NAM;Groundnut Cake;5.06352001695262e-17
153;New Caledonia;NCL;Groundnut Cake;1.65683024266211e-15
158;Niger;NER;Groundnut Cake;-4.26327557386831e-18
159;Nigeria;NGA;Groundnut Cake;-2.44177456797522e-16
157;Nicaragua;NIC;Groundnut Cake;1.30018235093799e-15
150;Netherlands;NLD;Groundnut Cake;5.10714607641393e-16
162;Norway;NOR;Groundnut Cake;2.41527882564336e-14
149;Nepal;NPL;Groundnut Cake;8.25739424595929e-18
156;New Zealand;NZL;Groundnut Cake;1.14383765976879e-15
221;Oman;OMN;Groundnut Cake;-2.82901752810864e-15
165;Pakistan;PAK;Groundnut Cake;-4.72613080952629e-16
166;Panama;PAN;Groundnut Cake;1.3556515089875e-16
170;Peru;PER;Groundnut Cake;4.19362698289962e-16
171;Philippines;PHL;Groundnut Cake;-7.62744270294893e-15
168;Papua New Guinea;PNG;Groundnut Cake;-5.74380739504945e-18
173;Poland;POL;Groundnut Cake;1.14894216788006e-15
177;Puerto Rico;PRI;Groundnut Cake;0
116;Democratic People's Republic of Korea;PRK;Groundnut Cake;5.68924726837868e-15
174;Portugal;PRT;Groundnut Cake;7.52928965911227e-15
169;Paraguay;PRY;Groundnut Cake;4.39205938013849e-14
70;French Polynesia;PYF;Groundnut Cake;2.46390514233784e-16
179;Qatar;QAT;Groundnut Cake;-1.12576287600665e-14
183;Romania;ROU;Groundnut Cake;6.90194444164206e-15
999;RoW;ROW;Groundnut Cake;7.44354198208495e-15
185;Russian Federation;RUS;Groundnut Cake;2.52001804112892e-14
184;Rwanda;RWA;Groundnut Cake;2.61678672699057e-17
194;Saudi Arabia;SAU;Groundnut Cake;-1.31440343978122e-15
186;Serbia and Montenegro;SCG;Groundnut Cake;0
276;Sudan;SDN;Groundnut Cake;9.8968702049454e-17
195;Senegal;SEN;Groundnut Cake;3.92137823710248e-17
200;Singapore;SGP;Groundnut Cake;6.24475828689346e-21
25;Solomon Islands;SLB;Groundnut Cake;4.15703060881092e-19
197;Sierra Leone;SLE;Groundnut Cake;-2.0313612249338e-23
60;El Salvador;SLV;Groundnut Cake;-4.44205146465405e-18
201;Somalia;SOM;Groundnut Cake;-2.69968931399003e-18
272;Serbia;SRB;Groundnut Cake;2.06598309091714e-15
277;South Sudan;SSD;Groundnut Cake;0
193;Sao Tome and Principe;STP;Groundnut Cake;2.59969746328802e-20
228;USSR;SUN;Groundnut Cake;0
207;Suriname;SUR;Groundnut Cake;6.08501422342521e-16
199;Slovakia;SVK;Groundnut Cake;2.97820322836709e-17
198;Slovenia;SVN;Groundnut Cake;-5.52207162297183e-15
210;Sweden;SWE;Groundnut Cake;-5.22246834441599e-14
209;Swaziland;SWZ;Groundnut Cake;3.39136812899276e-15
212;Syrian Arab Republic;SYR;Groundnut Cake;-1.9876010865871e-14
39;Chad;TCD;Groundnut Cake;-1.86143724741914e-20
217;Togo;TGO;Groundnut Cake;1.20333502851216e-17
216;Thailand;THA;Groundnut Cake;-8.22646413585429e-16
208;Tajikistan;TJK;Groundnut Cake;1.0796308465365e-13
213;Turkmenistan;TKM;Groundnut Cake;-1.52284436511425e-17
176;Timor-Leste;TLS;Groundnut Cake;5.68316958815113e-19
220;Trinidad and Tobago;TTO;Groundnut Cake;3.60301776020288e-19
222;Tunisia;TUN;Groundnut Cake;4.37458621171983e-15
223;Turkey;TUR;Groundnut Cake;-3.63179325311137e-15
214;China, Taiwan Province of;TWN;Groundnut Cake;4.71296592968873e-18
215;United Republic of Tanzania;TZA;Groundnut Cake;4.79760814713368e-16
226;Uganda;UGA;Groundnut Cake;4.79165390656186e-16
230;Ukraine;UKR;Groundnut Cake;4.78142607558973e-14
234;Uruguay;URY;Groundnut Cake;1.08152239319171e-15
231;United States of America;USA;Groundnut Cake;5.84790824491708e-13
235;Uzbekistan;UZB;Groundnut Cake;2.13254428958502e-17
191;Saint Vincent and the Grenadines;VCT;Groundnut Cake;-4.22450147841541e-14
236;Venezuela (Bolivarian Republic of);VEN;Groundnut Cake;-2.54404532612067e-16
237;Viet Nam;VNM;Groundnut Cake;5.06460216534795e-15
155;Vanuatu;VUT;Groundnut Cake;-1.02989884635108e-15
244;Samoa;WSM;Groundnut Cake;1.17370949936439e-19
249;Yemen;YEM;Groundnut Cake;-5.93122232696051e-15
248;Yugoslav SFR;YUG;Groundnut Cake;0
202;South Africa;ZAF;Groundnut Cake;2.08305971538335e-14
251;Zambia;ZMB;Groundnut Cake;-3.9013372404983e-15
181;Zimbabwe;ZWE;Groundnut Cake;-3.79396639615625e-14
2;Afghanistan;AFG;Sunflowerseed Cake;-5.48479572375689e-13
7;Angola;AGO;Sunflowerseed Cake;-1.80857376052751e-11
3;Albania;ALB;Sunflowerseed Cake;2.096168405621e-06
151;Netherlands Antilles;ANT;Sunflowerseed Cake;0
225;United Arab Emirates;ARE;Sunflowerseed Cake;-4.00649116858667e-13
9;Argentina;ARG;Sunflowerseed Cake;1066.30476553559
1;Armenia;ARM;Sunflowerseed Cake;-1.00112172885665e-11
8;Antigua and Barbuda;ATG;Sunflowerseed Cake;-9.15979130619764e-14
10;Australia;AUS;Sunflowerseed Cake;0.898886034063555
11;Austria;AUT;Sunflowerseed Cake;187.796842283431
52;Azerbaijan;AZE;Sunflowerseed Cake;2.87034754183426e-06
29;Burundi;BDI;Sunflowerseed Cake;4.8842703003301e-19
255;Belgium;BEL;Sunflowerseed Cake;-1.05531688491819e-12
53;Benin;BEN;Sunflowerseed Cake;-1.05817408517881e-12
233;Burkina Faso;BFA;Sunflowerseed Cake;6.9540768463567e-13
16;Bangladesh;BGD;Sunflowerseed Cake;-3.82308491866544e-12
27;Bulgaria;BGR;Sunflowerseed Cake;2222.98788904859
13;Bahrain;BHR;Sunflowerseed Cake;-2.16435559589142e-13
12;Bahamas;BHS;Sunflowerseed Cake;-4.99657072174728e-15
80;Bosnia and Herzegovina;BIH;Sunflowerseed Cake;0.000199981552827601
57;Belarus;BLR;Sunflowerseed Cake;0.0208161556242719
15;Belgium-Luxembourg;BLX;Sunflowerseed Cake;0
23;Belize;BLZ;Sunflowerseed Cake;-1.65661871438301e-13
19;Bolivia (Plurinational State of);BOL;Sunflowerseed Cake;120.853456849588
21;Brazil;BRA;Sunflowerseed Cake;2.91405156801012e-10
14;Barbados;BRB;Sunflowerseed Cake;6.52008147728381e-12
26;Brunei Darussalam;BRN;Sunflowerseed Cake;-2.94278447962841e-14
20;Botswana;BWA;Sunflowerseed Cake;0.000894472631188731
37;Central African Republic;CAF;Sunflowerseed Cake;0
33;Canada;CAN;Sunflowerseed Cake;0.826580525214685
211;Switzerland;CHE;Sunflowerseed Cake;0.000197039508992525
40;Chile;CHL;Sunflowerseed Cake;0.181659682086192
41;China, mainland;CHN;Sunflowerseed Cake;188.062060163641
107;Côte d'Ivoire;CIV;Sunflowerseed Cake;1.30808952593717e-11
32;Cameroon;CMR;Sunflowerseed Cake;2.57235588675467e-14
250;Democratic Republic of the Congo;COD;Sunflowerseed Cake;4.38485267956024e-17
46;Congo;COG;Sunflowerseed Cake;-2.28118818565858e-12
44;Colombia;COL;Sunflowerseed Cake;-7.26199982294123e-14
35;Cabo Verde;CPV;Sunflowerseed Cake;1.63332102766772e-13
48;Costa Rica;CRI;Sunflowerseed Cake;2.37690847116202e-13
51;Czechoslovakia;CSK;Sunflowerseed Cake;0
49;Cuba;CUB;Sunflowerseed Cake;-1.64341079412114e-17
50;Cyprus;CYP;Sunflowerseed Cake;-2.18165457303686e-12
167;Czech Republic;CZE;Sunflowerseed Cake;337.560244531672
79;Germany;DEU;Sunflowerseed Cake;438.611334342371
72;Djibouti;DJI;Sunflowerseed Cake;-4.40510900578399e-15
55;Dominica;DMA;Sunflowerseed Cake;9.53592754568672e-13
54;Denmark;DNK;Sunflowerseed Cake;-8.0402514265502e-12
56;Dominican Republic;DOM;Sunflowerseed Cake;1.42969233519916e-11
4;Algeria;DZA;Sunflowerseed Cake;-1.18789314143954e-11
58;Ecuador;ECU;Sunflowerseed Cake;-5.19864041805057e-13
59;Egypt;EGY;Sunflowerseed Cake;0.707556636660515
178;Eritrea;ERI;Sunflowerseed Cake;9.17258725797008e-10
203;Spain;ESP;Sunflowerseed Cake;39.6900604915282
63;Estonia;EST;Sunflowerseed Cake;-1.20878241348302e-10
238;Ethiopia;ETH;Sunflowerseed Cake;3.31082642058318e-13
67;Finland;FIN;Sunflowerseed Cake;-3.53717275127031e-11
66;Fiji;FJI;Sunflowerseed Cake;4.9199954125867e-13
68;France;FRA;Sunflowerseed Cake;2237.10152984895
74;Gabon;GAB;Sunflowerseed Cake;-1.28706209718221e-11
229;United Kingdom;GBR;Sunflowerseed Cake;7.48730190281435e-13
73;Georgia;GEO;Sunflowerseed Cake;97.2824845147093
81;Ghana;GHA;Sunflowerseed Cake;-1.00353707304761e-10
90;Guinea;GIN;Sunflowerseed Cake;1.78448048830876e-17
75;Gambia;GMB;Sunflowerseed Cake;1.51892230006073e-11
175;Guinea-Bissau;GNB;Sunflowerseed Cake;2.05556733785346e-20
84;Greece;GRC;Sunflowerseed Cake;5.11247349606221
86;Grenada;GRD;Sunflowerseed Cake;3.62059825438477e-12
89;Guatemala;GTM;Sunflowerseed Cake;2.03130727589257e-12
91;Guyana;GUY;Sunflowerseed Cake;-1.80101524287335e-12
96;China, Hong Kong SAR;HKG;Sunflowerseed Cake;1.62529517432653e-16
95;Honduras;HND;Sunflowerseed Cake;1.60664396995676e-11
98;Croatia;HRV;Sunflowerseed Cake;274.731077667308
93;Haiti;HTI;Sunflowerseed Cake;2.32567137762326e-16
97;Hungary;HUN;Sunflowerseed Cake;6776.81948589612
101;Indonesia;IDN;Sunflowerseed Cake;-4.90526380180319e-12
100;India;IND;Sunflowerseed Cake;20.2030027678961
104;Ireland;IRL;Sunflowerseed Cake;1.50663492640953e-12
102;Iran (Islamic Republic of);IRN;Sunflowerseed Cake;0.000241318414439401
103;Iraq;IRQ;Sunflowerseed Cake;-1.950466241408e-11
99;Iceland;ISL;Sunflowerseed Cake;-1.27927403687123e-11
105;Israel;ISR;Sunflowerseed Cake;0.0474006960458886
106;Italy;ITA;Sunflowerseed Cake;79.139869622665
109;Jamaica;JAM;Sunflowerseed Cake;-1.01928717784708e-12
112;Jordan;JOR;Sunflowerseed Cake;-1.14133166617349e-13
110;Japan;JPN;Sunflowerseed Cake;1.51821296414792e-11
108;Kazakhstan;KAZ;Sunflowerseed Cake;133.776414471703
114;Kenya;KEN;Sunflowerseed Cake;0.0511454057696171
113;Kyrgyzstan;KGZ;Sunflowerseed Cake;0.0132315168805122
115;Cambodia;KHM;Sunflowerseed Cake;-1.82897050487447e-12
83;Kiribati;KIR;Sunflowerseed Cake;-3.68311204967752e-14
188;Saint Kitts and Nevis;KNA;Sunflowerseed Cake;1.11758699489168e-20
117;Republic of Korea;KOR;Sunflowerseed Cake;5.14575548749603e-13
118;Kuwait;KWT;Sunflowerseed Cake;-1.1715468596151e-13
120;Lao People's Democratic Republic;LAO;Sunflowerseed Cake;6.29732190174867e-15
121;Lebanon;LBN;Sunflowerseed Cake;2.48550433620796e-12
123;Liberia;LBR;Sunflowerseed Cake;-6.50085669173641e-12
124;Libya;LBY;Sunflowerseed Cake;-1.73175922605263e-10
189;Saint Lucia;LCA;Sunflowerseed Cake;1.18049217160082e-12
38;Sri Lanka;LKA;Sunflowerseed Cake;-1.57391059145201e-12
122;Lesotho;LSO;Sunflowerseed Cake;-1.53461453352714e-12
126;Lithuania;LTU;Sunflowerseed Cake;1.49455606550341e-10
256;Luxembourg;LUX;Sunflowerseed Cake;1.44323316320464e-13
119;Latvia;LVA;Sunflowerseed Cake;-4.14240678629252e-11
128;China, Macao SAR;MAC;Sunflowerseed Cake;0
143;Morocco;MAR;Sunflowerseed Cake;3.02251154231763e-05
146;Republic of Moldova;MDA;Sunflowerseed Cake;161.005641087091
129;Madagascar;MDG;Sunflowerseed Cake;7.61289106744415e-12
132;Maldives;MDV;Sunflowerseed Cake;0
138;Mexico;MEX;Sunflowerseed Cake;-3.84667680806752e-12
154;The former Yugoslav Republic of Macedonia;MKD;Sunflowerseed Cake;0.087744130972012
133;Mali;MLI;Sunflowerseed Cake;2.22796390478312e-12
134;Malta;MLT;Sunflowerseed Cake;1.01960811428796e-11
28;Myanmar;MMR;Sunflowerseed Cake;4.94026230141378e-13
273;Montenegro;MNE;Sunflowerseed Cake;-6.8954332063611e-16
141;Mongolia;MNG;Sunflowerseed Cake;-1.86652344959838e-12
144;Mozambique;MOZ;Sunflowerseed Cake;0.199633465911425
136;Mauritania;MRT;Sunflowerseed Cake;-2.38869780722272e-13
137;Mauritius;MUS;Sunflowerseed Cake;1.27015302481832e-14
130;Malawi;MWI;Sunflowerseed Cake;0.186869750438408
131;Malaysia;MYS;Sunflowerseed Cake;1.93497478251046e-12
147;Namibia;NAM;Sunflowerseed Cake;-5.53932270742466e-14
153;New Caledonia;NCL;Sunflowerseed Cake;-2.2073259429022e-12
158;Niger;NER;Sunflowerseed Cake;-3.52104335388864e-10
159;Nigeria;NGA;Sunflowerseed Cake;3.46547650072213e-13
157;Nicaragua;NIC;Sunflowerseed Cake;3.09365472878437e-12
150;Netherlands;NLD;Sunflowerseed Cake;4.71013708519312e-12
162;Norway;NOR;Sunflowerseed Cake;-2.60890213386851e-11
149;Nepal;NPL;Sunflowerseed Cake;2.13310605727542e-11
156;New Zealand;NZL;Sunflowerseed Cake;7.25580320471549e-13
221;Oman;OMN;Sunflowerseed Cake;8.31670856405794e-12
165;Pakistan;PAK;Sunflowerseed Cake;9.34787569800444e-05
166;Panama;PAN;Sunflowerseed Cake;3.61983062891973e-12
170;Peru;PER;Sunflowerseed Cake;2.5816769756299e-13
171;Philippines;PHL;Sunflowerseed Cake;9.96830259494864e-13
168;Papua New Guinea;PNG;Sunflowerseed Cake;9.95712612186823e-15
173;Poland;POL;Sunflowerseed Cake;24.0769604775312
177;Puerto Rico;PRI;Sunflowerseed Cake;0
116;Democratic People's Republic of Korea;PRK;Sunflowerseed Cake;-1.56315455589108e-11
174;Portugal;PRT;Sunflowerseed Cake;0.184429770982932
169;Paraguay;PRY;Sunflowerseed Cake;5.46476884861323e-12
70;French Polynesia;PYF;Sunflowerseed Cake;3.79043550045964e-12
179;Qatar;QAT;Sunflowerseed Cake;-1.80426893632119e-12
183;Romania;ROU;Sunflowerseed Cake;4434.95402161311
999;RoW;ROW;Sunflowerseed Cake;3.96646237068043e-06
185;Russian Federation;RUS;Sunflowerseed Cake;2530.2080902937
184;Rwanda;RWA;Sunflowerseed Cake;8.49525611104449e-15
194;Saudi Arabia;SAU;Sunflowerseed Cake;-2.25829462863787e-13
186;Serbia and Montenegro;SCG;Sunflowerseed Cake;0
276;Sudan;SDN;Sunflowerseed Cake;1.74814006284628e-12
195;Senegal;SEN;Sunflowerseed Cake;1.21791416011746e-14
200;Singapore;SGP;Sunflowerseed Cake;2.03817851965428e-17
25;Solomon Islands;SLB;Sunflowerseed Cake;6.00269438785006e-15
197;Sierra Leone;SLE;Sunflowerseed Cake;-1.05674766723564e-17
60;El Salvador;SLV;Sunflowerseed Cake;3.97318221559576e-14
201;Somalia;SOM;Sunflowerseed Cake;4.34837231371739e-14
272;Serbia;SRB;Sunflowerseed Cake;190.916798721477
277;South Sudan;SSD;Sunflowerseed Cake;0
193;Sao Tome and Principe;STP;Sunflowerseed Cake;1.41438860741654e-16
228;USSR;SUN;Sunflowerseed Cake;0
207;Suriname;SUR;Sunflowerseed Cake;-2.23668673822302e-13
199;Slovakia;SVK;Sunflowerseed Cake;1472.68719192391
198;Slovenia;SVN;Sunflowerseed Cake;0.117619763405711
210;Sweden;SWE;Sunflowerseed Cake;-2.81031861992851e-12
209;Swaziland;SWZ;Sunflowerseed Cake;1.73268966015739e-14
212;Syrian Arab Republic;SYR;Sunflowerseed Cake;5.58565818148619e-12
39;Chad;TCD;Sunflowerseed Cake;-4.28226725758264e-13
217;Togo;TGO;Sunflowerseed Cake;1.3679667848251e-14
216;Thailand;THA;Sunflowerseed Cake;2.96344220573905e-07
208;Tajikistan;TJK;Sunflowerseed Cake;-1.08056971620955e-11
213;Turkmenistan;TKM;Sunflowerseed Cake;9.50722944791048e-15
176;Timor-Leste;TLS;Sunflowerseed Cake;3.28441771262122e-16
220;Trinidad and Tobago;TTO;Sunflowerseed Cake;1.30743876739803e-16
222;Tunisia;TUN;Sunflowerseed Cake;7.71149254345345e-13
223;Turkey;TUR;Sunflowerseed Cake;19.0255752244957
214;China, Taiwan Province of;TWN;Sunflowerseed Cake;5.3239604190437e-15
215;United Republic of Tanzania;TZA;Sunflowerseed Cake;367.901584704772
226;Uganda;UGA;Sunflowerseed Cake;2.42057817593182e-07
230;Ukraine;UKR;Sunflowerseed Cake;1064.37785894046
234;Uruguay;URY;Sunflowerseed Cake;1.20017684168087e-06
231;United States of America;USA;Sunflowerseed Cake;30.4342539825183
235;Uzbekistan;UZB;Sunflowerseed Cake;0.00116878408016658
191;Saint Vincent and the Grenadines;VCT;Sunflowerseed Cake;-1.24760388333149e-12
236;Venezuela (Bolivarian Republic of);VEN;Sunflowerseed Cake;2.06015947884075e-14
237;Viet Nam;VNM;Sunflowerseed Cake;1.44782527976701e-12
155;Vanuatu;VUT;Sunflowerseed Cake;2.1820520734271e-11
244;Samoa;WSM;Sunflowerseed Cake;9.6380561234093e-17
249;Yemen;YEM;Sunflowerseed Cake;1.53494440248669e-10
248;Yugoslav SFR;YUG;Sunflowerseed Cake;0
202;South Africa;ZAF;Sunflowerseed Cake;23.1523626119972
251;Zambia;ZMB;Sunflowerseed Cake;1.36993892384091
181;Zimbabwe;ZWE;Sunflowerseed Cake;8.32486851685176e-12
2;Afghanistan;AFG;Rape and Mustard Cake;2.6448572618485e-12
7;Angola;AGO;Rape and Mustard Cake;-4.76191768594352e-10
3;Albania;ALB;Rape and Mustard Cake;1.59666224117078e-11
151;Netherlands Antilles;ANT;Rape and Mustard Cake;0
225;United Arab Emirates;ARE;Rape and Mustard Cake;-2.84788804947565e-12
9;Argentina;ARG;Rape and Mustard Cake;-11.7785649994488
1;Armenia;ARM;Rape and Mustard Cake;8.70641379714703e-11
8;Antigua and Barbuda;ATG;Rape and Mustard Cake;9.53881767994976e-13
10;Australia;AUS;Rape and Mustard Cake;-4751.08628820739
11;Austria;AUT;Rape and Mustard Cake;-209.467499736132
52;Azerbaijan;AZE;Rape and Mustard Cake;4.82972044458174e-10
29;Burundi;BDI;Rape and Mustard Cake;-2.75427117306525e-18
255;Belgium;BEL;Rape and Mustard Cake;-88.5203111852628
53;Benin;BEN;Rape and Mustard Cake;6.27866989134465e-11
233;Burkina Faso;BFA;Rape and Mustard Cake;2.63067439836588e-13
16;Bangladesh;BGD;Rape and Mustard Cake;2.87955329222387e-11
27;Bulgaria;BGR;Rape and Mustard Cake;-4141.33545437035
13;Bahrain;BHR;Rape and Mustard Cake;-6.20845123904162e-13
12;Bahamas;BHS;Rape and Mustard Cake;-5.27571433854673e-13
80;Bosnia and Herzegovina;BIH;Rape and Mustard Cake;-9.63331656526973e-11
57;Belarus;BLR;Rape and Mustard Cake;20.058737891842
15;Belgium-Luxembourg;BLX;Rape and Mustard Cake;0
23;Belize;BLZ;Rape and Mustard Cake;2.41721957073398e-12
19;Bolivia (Plurinational State of);BOL;Rape and Mustard Cake;1.20748674452617e-11
21;Brazil;BRA;Rape and Mustard Cake;-4.28742739236694e-06
14;Barbados;BRB;Rape and Mustard Cake;1.94260684720294e-10
26;Brunei Darussalam;BRN;Rape and Mustard Cake;-1.08929958742676e-13
20;Botswana;BWA;Rape and Mustard Cake;-1.94198443767957e-13
37;Central African Republic;CAF;Rape and Mustard Cake;0
33;Canada;CAN;Rape and Mustard Cake;-155.118585241583
211;Switzerland;CHE;Rape and Mustard Cake;-0.0279136757003759
40;Chile;CHL;Rape and Mustard Cake;-0.0791389203712849
41;China, mainland;CHN;Rape and Mustard Cake;-0.0208330481015558
107;Côte d'Ivoire;CIV;Rape and Mustard Cake;4.13365067958219e-11
32;Cameroon;CMR;Rape and Mustard Cake;-7.61269435324677e-12
250;Democratic Republic of the Congo;COD;Rape and Mustard Cake;-7.04209217274209e-19
46;Congo;COG;Rape and Mustard Cake;2.85953285203066e-10
44;Colombia;COL;Rape and Mustard Cake;2.65187482455781e-11
35;Cabo Verde;CPV;Rape and Mustard Cake;-1.41333616874947e-12
48;Costa Rica;CRI;Rape and Mustard Cake;-2.59048686043994e-13
51;Czechoslovakia;CSK;Rape and Mustard Cake;0
49;Cuba;CUB;Rape and Mustard Cake;-4.68697691856939e-13
50;Cyprus;CYP;Rape and Mustard Cake;1.11175560831795e-10
167;Czech Republic;CZE;Rape and Mustard Cake;-2858.00746030574
79;Germany;DEU;Rape and Mustard Cake;-15683.2768886303
72;Djibouti;DJI;Rape and Mustard Cake;1.7047101651092e-15
55;Dominica;DMA;Rape and Mustard Cake;-3.73562689035897e-11
54;Denmark;DNK;Rape and Mustard Cake;234.283347511819
56;Dominican Republic;DOM;Rape and Mustard Cake;-1.20276529316594e-11
4;Algeria;DZA;Rape and Mustard Cake;-3.91154929430909e-10
58;Ecuador;ECU;Rape and Mustard Cake;-7.8473783957722e-12
59;Egypt;EGY;Rape and Mustard Cake;-4.90695441470512e-11
178;Eritrea;ERI;Rape and Mustard Cake;-6.50743844177304e-09
203;Spain;ESP;Rape and Mustard Cake;-1.85495248099876
63;Estonia;EST;Rape and Mustard Cake;-32.6490788882447
238;Ethiopia;ETH;Rape and Mustard Cake;-2.14172897859489e-06
67;Finland;FIN;Rape and Mustard Cake;-0.789741586803779
66;Fiji;FJI;Rape and Mustard Cake;5.98063404670024e-12
68;France;FRA;Rape and Mustard Cake;-3332.20981423374
74;Gabon;GAB;Rape and Mustard Cake;-3.97805963734461e-11
229;United Kingdom;GBR;Rape and Mustard Cake;-538.473010020341
73;Georgia;GEO;Rape and Mustard Cake;1.68644617292766e-11
81;Ghana;GHA;Rape and Mustard Cake;-3.26111660155054e-10
90;Guinea;GIN;Rape and Mustard Cake;-1.21647783167573e-15
75;Gambia;GMB;Rape and Mustard Cake;-3.32877169016992e-11
175;Guinea-Bissau;GNB;Rape and Mustard Cake;-6.10880853025264e-19
84;Greece;GRC;Rape and Mustard Cake;-0.00216347287469165
86;Grenada;GRD;Rape and Mustard Cake;-1.11009644956555e-11
89;Guatemala;GTM;Rape and Mustard Cake;-9.46835713301014e-11
91;Guyana;GUY;Rape and Mustard Cake;-1.2523701849824e-11
96;China, Hong Kong SAR;HKG;Rape and Mustard Cake;-6.50139083030031e-16
95;Honduras;HND;Rape and Mustard Cake;1.04942606413204e-10
98;Croatia;HRV;Rape and Mustard Cake;-19.713712743483
93;Haiti;HTI;Rape and Mustard Cake;8.34258900508766e-15
97;Hungary;HUN;Rape and Mustard Cake;-1012.07646324474
101;Indonesia;IDN;Rape and Mustard Cake;-1.47074237139857e-10
100;India;IND;Rape and Mustard Cake;-445.102817426846
104;Ireland;IRL;Rape and Mustard Cake;-16.1553190844788
102;Iran (Islamic Republic of);IRN;Rape and Mustard Cake;-6.90038792149464e-11
103;Iraq;IRQ;Rape and Mustard Cake;-4.60506583831568e-11
99;Iceland;ISL;Rape and Mustard Cake;7.59959615224767e-11
